Project,Bug ID,Severity Label,Resolution Status,Short Description
Thunderbird,761443,trivial,FIXED,"""End User Rights"" Should Be ""End-User Rights"""
Thunderbird,761028,normal,FIXED,Remove remaining references to Mozilla Messaging as a company name and update some more mozillamessaging.com links
Thunderbird,763988,normal,FIXED,Make Account Provisioner compare providers against general.useragent.locale instead of any values of intl.accept_languages
Thunderbird,761961,normal,FIXED,Typing 8 when a message is selected produces an error in the console
Thunderbird,761970,normal,FIXED,Warning about missing mail-toolbar-small.png file in pinstripe
Thunderbird,764113,normal,FIXED,Port Bug 736689 - Disable tearing on OS X to TB
Thunderbird,763857,trivial,FIXED,Stop printing chat debug messages by default on debug builds
Thunderbird,762129,normal,FIXED,Wrong behavior of the Participants/Previous conversations splitter when moved all the way to the top/bottom
Thunderbird,739652,normal,FIXED,[Instant messaging] The textboxes in the account settings for a GoogleTalk account have no labels
Thunderbird,739644,normal,FIXED,"[Instant messaging] provide an indication that an item is expanded or collapsed like ""offline contacts"""
Thunderbird,739599,normal,FIXED,[Instant messaging] Make the conversation output a WAI-ARIA live region
Thunderbird,735998,normal,FIXED,"HTML entities in the latest tweet under ""@<twitter-account> timeline"" should be resolved to Unicode characters"
Thunderbird,764742,normal,FIXED,Thunderbird shows reference count leaks on shutdown
Thunderbird,761415,normal,FIXED,Start page: blog section wrapping not aligned
Thunderbird,740946,normal,FIXED,Include profiler.xpt in package-manifest.in
Thunderbird,761889,normal,FIXED,Update mail.cloud_files.learn_more_url pref
Thunderbird,719413,normal,FIXED,Paste Disabled After Copy from a Source That Is Not a Thunderbird Compose Window
Thunderbird,762508,normal,FIXED,Remove defunct abCardViewOverlay.dtd file
Thunderbird,759758,normal,FIXED,Thunderbird sometimes switches back to inbox tab after opening the Account Provisioner tab
Thunderbird,670566,normal,FIXED,Spotlight on Mac not finding ANY messages
Thunderbird,698925,normal,FIXED,add support for sending attachments via the cloud
Thunderbird,758747,normal,FIXED,Compose window is broken with Personas
Thunderbird,763008,normal,FIXED,update to YSI v3 API
Thunderbird,763494,normal,FIXED,Account Provisioner: Allow different prices / provider
Thunderbird,748066,normal,FIXED,The attachment part of the preferences pane is very tall
Thunderbird,763308,normal,FIXED,Implement Australis tabs with Firefox tab construct
Thunderbird,753943,normal,FIXED,Implement the Australis tabs on XP
Thunderbird,754035,normal,FIXED,Implement the Australis tabs on OS X
Thunderbird,736437,normal,FIXED,Chat accounts without protocol plugin aren't correctly handled
Thunderbird,763866,trivial,FIXED,JavaScript strict warning: reference to undefined property this._displayedLog
Thunderbird,762901,trivial,FIXED,Remove references to chrome://mozapps/content/preferences/preferences.css
Thunderbird,742793,normal,FIXED,Avatar changes are only visible at restart
Thunderbird,760704,normal,FIXED,"GloDa search stays on ""Searching..."""
Thunderbird,755760,normal,FIXED,Australis - taller toolbar
Thunderbird,654933,trivial,FIXED,msgHdrViewOverlay needs cleaning up
Thunderbird,701828,normal,FIXED,Spell check does not work in Thunderbird 8.0
Thunderbird,755754,normal,FIXED,Australis - quickfilter toolbar styling
Thunderbird,763236,normal,FIXED,"Thunderbird 13 - accounts get mixed when using menu ""get mail"""
Thunderbird,727598,normal,FIXED,Create icons for new Next and Previous message buttons created in bug 235666
Thunderbird,768525,normal,FIXED,Update the twitter logo
Thunderbird,767987,normal,FIXED,Integrate new IM notifications in nsMessengerOSXIntegration.mm
Thunderbird,755718,normal,FIXED,There should be an audible notification when new messages are received on IRC
Thunderbird,738991,trivial,FIXED,convert msgHdrViewOverlay.js to Services.jsm and MailServices.js
Thunderbird,764312,normal,FIXED,Filelink UbuntuOne: cannot upload file with filenames containing '(' or ')'
Thunderbird,759744,normal,FIXED,Telemetry opt-in looks strange with default window size
Thunderbird,770288,normal,FIXED,Mozilla emails being marked as scam
Thunderbird,752867,normal,FIXED,Support disabling of what's new prompts via the update server snippets
Thunderbird,718139,normal,FIXED,"Try to change a ""Tag"" name. You can add a Tag or remove ""ALL"" tags with a 'click'; why can't we remove 1 tag or change the name of a Tag with a 'click'?"
Thunderbird,738792,trivial,FIXED,fix strict Javascript warnings in Thunderbird addressbook (found in Error console)
Thunderbird,767150,normal,FIXED,Permanent orange: TEST-UNEXPECTED-FAIL | test-cloudfile-attachment-item.js | test-cloudfile-attachment-item.js::test_upload_cancel_repeat
Thunderbird,771207,normal,FIXED,"Permanent orange: TEST-UNEXPECTED-FAIL | test_temporaryFilesRemoved.js | TEST-UNEXPECTED-FAIL | xpcshell/head.js | [Exception... ""Failure arg 2 [nsIMsgCompose.initialize]""  nsresult: ""0x80004005 (NS_ERROR_FAILURE)"""
Thunderbird,771085,normal,FIXED,"Define MOZ_APP_BASENAME for Thunderbird to help fix Permanent orange: TEST-UNEXPECTED-FAIL | test_0200_app_launch_apply_update.js failures (and test_0201..., test_0203...)"
Thunderbird,755793,normal,FIXED,Allow for drawing in the window titlebar for Australis
Thunderbird,767162,normal,FIXED,New Australis tab design doesn't respect standalone message window
Thunderbird,770133,normal,FIXED,duplicated DOM IDs dummycontenttoolbox and dummycontenttoolbar in specialTabs.xul
Thunderbird,758803,normal,FIXED,Enhance wording of compacting option
Thunderbird,763437,normal,FIXED,Do you want to send messages now [no] [yes] uses no and yes
Thunderbird,772070,normal,FIXED,Increase Filelink offer threshold to 5MB
Thunderbird,771132,normal,FIXED,YouSendIt uploads return busted Filelink URLs
Thunderbird,773029,normal,FIXED,Disable Ubuntu One support for TB 14.
Thunderbird,686959,normal,FIXED,multiple selection colors confusing on windows theme
Thunderbird,772072,normal,FIXED,Add warning to Filelink about URL guessing
Thunderbird,740499,normal,FIXED,IM Search doesn't seem to work
Thunderbird,774203,normal,FIXED,Error with python 2.7 distuils when installing mozmill
Thunderbird,769917,normal,FIXED,Accesskey conflict in address book contact
Thunderbird,765556,normal,FIXED,Allow to disable gconf
Thunderbird,774666,normal,FIXED,Twitter avatars from past tweets in stream not visible after opening chat tab in new window
Thunderbird,774658,normal,FIXED,Online contacts appear offline when moving chat tab to new window
Thunderbird,742677,normal,FIXED,IRC members list not sorted alphabetically
Thunderbird,772648,normal,FIXED,Don't try to pack crashreporter if it is disabled
Thunderbird,776316,normal,FIXED,Update Mozmill's httpd.js to use network.http.max-persistent-connections-per-server
Thunderbird,776402,normal,FIXED,Update usage of GetCodebasePrincipal to reflect changes to API
Thunderbird,776523,normal,FIXED,"Builds are oranging out on make check with ""TEST-UNEXPECTED-FAIL | check-sync-dirs.py | build file copies are not in sync"""
Thunderbird,742250,normal,FIXED,Conversation items should be selectable without the mouse
Thunderbird,776474,normal,FIXED,Multiple Twitter Accounts not working
Thunderbird,776528,normal,FIXED,Chat tab title not correctly updated after closing a selected conversation
Thunderbird,767155,minor,FIXED,JS error when the contact of an ongoing conversation signs off
Thunderbird,772773,minor,FIXED,"""is typing..."" message in chat box doesn't disappear"
Thunderbird,764245,normal,FIXED,Smilies should have tooltips displaying the untransformed text
Thunderbird,766834,normal,FIXED,TB-IM Status tooltips not updated for chats without status
Thunderbird,775105,normal,FIXED,Presence information in email headers isn't shown correctly when there are multiple email windows
Thunderbird,735658,normal,FIXED,The status selector of the chat toolbar needs to be polished
Thunderbird,741336,normal,FIXED,Provide UI to easily clear cookies from the menus
Thunderbird,776349,normal,FIXED,Main toolbox still shown with all toolbars hidden
Thunderbird,772005,normal,FIXED,Further improve notification of new chat messages
Thunderbird,776884,trivial,FIXED,The highlight of the focused chat input box is cut on the right side
Thunderbird,776901,normal,FIXED,Land in comm-central Instantbird's changes to chat/ - 2
Thunderbird,777311,minor,FIXED,Display the gloda autocomplete popup while typing in the gloda search box of the chat tab
Thunderbird,776862,normal,FIXED,"""Restore Default Set"" on the chat toolbar selects ""Icons"" even though ""Icons beside Text"" is the visible result"
Thunderbird,735331,normal,FIXED,"""Rename"" in the context menu of a contact doesn't work"
Thunderbird,774731,normal,FIXED,Previous conversations sometimes not displayed
Thunderbird,735642,normal,FIXED,We need a Twitter OAuth key for Thunderbird
Thunderbird,776511,normal,FIXED,Remove the observers added by chat-messenger-overlay.js when closing a messenger window
Thunderbird,774064,normal,FIXED,Use const nsIAbDirectory and remove and set tooltiptext in msgHdrViewOverlay
Thunderbird,774063,normal,FIXED,Use image instead of html:img in addressbook contacts
Thunderbird,777063,critical,FIXED,"Crash when sending HTML mail, on window close"
Thunderbird,741536,normal,FIXED,IRC fails when there's a system HTTP proxy
Thunderbird,776609,normal,FIXED,Instant Messaging button and menuitem should integrate with new IM component.
Thunderbird,778528,normal,FIXED,"Long [localized] string should break into more than one line for ""don't mark as junk if in addressbook"" label"
Thunderbird,776566,normal,FIXED,"JavaScript Error: ""logFile is null"" {file: ""resource:///modules/index_im.js"" line: 278"
Thunderbird,779147,normal,FIXED,Can't spawn conversation in new chat tab from message header or address book if other conversations in progress
Thunderbird,779136,normal,FIXED,Make Chat button turn blue if any new unread messages exist
Thunderbird,776227,normal,FIXED,Handle missing providers more gracefully
Thunderbird,779836,normal,FIXED,Cannot connect to irc.mozilla.org if there are auto-joined channels defined
Thunderbird,774167,normal,FIXED,Thunderbird buttons
Thunderbird,778276,normal,FIXED,The topic editor for IRC channels does not appear to work
Thunderbird,780173,normal,FIXED,"The ""connect"" button of the ""Show Accounts"" dialog stays disabled after disconnecting an IRC account"
Thunderbird,777308,normal,FIXED,searches started from autocomplete popup should include IM results
Thunderbird,777303,trivial,FIXED,"JavaScript strict warning: chrome://messenger/content/tabmail.xml, line 1106: reference to undefined property tab.thinking"
Thunderbird,742673,normal,FIXED,Unable to connect to newly created IRC account after creation if Thunderbird was offline on startup
Thunderbird,771816,normal,FIXED,Investigate the menubar position with Draw in titlebar under XP
Thunderbird,774090,normal,FIXED,Implement Bug 686959 on IM
Thunderbird,779117,normal,FIXED,Import XMPP fixes from Instantbird
Thunderbird,778664,normal,FIXED,make Mac OS X 10.6 the minimum system version
Thunderbird,593571,normal,FIXED,Support signed updates in Thunderbird
Thunderbird,780643,normal,FIXED,CSS warning in a rule of the chat button
Thunderbird,727571,normal,FIXED,Permanent orange: TEST-UNEXPECTED-FAIL | test-lwthemes.js | test-lwthemes.js::test_lightweight_themes
Thunderbird,770139,normal,FIXED,Status icon in message header and chat toolbar are different
Thunderbird,763475,normal,FIXED,"Permanent orange on Linux64 debug Mozmill tests: Assertion failure: ((__builtin_expect(!!(!((CheckSameOriginPrincipal(principal, old)) & 0x80000000)), 1))), at ../../../../mozilla/caps/src/nsScriptSecurityManager.cpp:2318"
Thunderbird,777873,major,FIXED,Viewing some old Twitter logs breaks log viewer
Thunderbird,779453,normal,FIXED,Styling for active participants is lost when changing chatrooms
Thunderbird,741728,normal,FIXED,Previous conversations should be collapsed by default
Thunderbird,778709,normal,FIXED,Improve keyboard interactions with the status selector of the chat toolbar
